,latlng
476,"嘉定区绿地新江桥城一期('121.311564', '31.236561')"
477,"嘉定区绿地新江桥城二期('121.311487', '31.233397')"
478,"嘉定区中房公寓('121.308390', '31.243130')"
479,"嘉定区汇丰沁苑('121.327959', '31.256292')"
480,"嘉定区江桥三村七街坊('121.336928', '31.253914')"
481,"嘉定区保利云上澄光('121.310222', '31.268965')"
482,"嘉定区香馥湾酒店式公寓('121.349220', '31.263720')"
483,"嘉定区MAX未来('121.335818', '31.269619')"
484,"嘉定区恒大名都('121.192537', '31.292322')"
485,"嘉定区西上海御庭('121.204764', '31.288031')"
486,"嘉定区新虹桥时代公馆('121.253242', '31.383286')"
487,"嘉定区玉兰四村('121.166097', '31.297362')"
488,"嘉定区紫荆四村('121.164998', '31.292572')"
489,"嘉定区新虹桥时代公馆('121.253242', '31.383286')"
490,"嘉定区底特律财富天地('121.161768', '31.289807')"
491,"嘉定区万立城(商业类)('121.177052', '31.283348')"
492,"嘉定区马陆金沙湾('121.269571', '31.320948')"
493,"嘉定区保利湖畔阳光苑('121.274232', '31.334603')"
494,"嘉定区保利家园('121.257026', '31.355243')"
495,"嘉定区马陆金沙湾('121.269571', '31.320948')"
496,"嘉定区阳光葡提公馆('121.289381', '31.331085')"
497,"嘉定区金地世家('121.259703', '31.326705')"
498,"嘉定区龙湖蔚澜香醍('121.248719', '31.346432')"
499,"嘉定区崇文路1855号('121.259940', '31.322333')"
500,"嘉定区新城金郡（商住）('121.240785', '31.343421')"
501,"嘉定区汇尊国际('121.157653', '31.290057')"
502,"嘉定区沁富佳苑('121.153959', '31.308814')"
503,"嘉定区龙湖蔚澜香醍('121.248719', '31.346432')"
504,"嘉定区新城金郡（商住）('121.240785', '31.343421')"
505,"嘉定区常发豪庭国际('121.248194', '31.331041')"
506,"嘉定区金嘉商务广场('121.255416', '31.343749')"
507,"嘉定区新城香溢澜庭('121.244624', '31.349037')"
508,"嘉定区马陆汽配城('121.265123', '31.323924')"
509,"嘉定区保利星海屿筑('121.254223', '31.351397')"
510,"嘉定区新城香溢澜庭('121.244624', '31.349037')"
511,"嘉定区嘉定蔷薇苑('121.222148', '31.389165')"
512,"嘉定区小囡桥小区('121.245804', '31.379898')"
513,"嘉定区李园二村('121.250272', '31.388743')"
514,"嘉定区新城金郡('121.240785', '31.343421')"
515,"嘉定区保利家园('121.257026', '31.355243')"
516,"嘉定区西郊金茂府('121.261581', '31.327834')"
517,"嘉定区龙湖蓝湖郡(别墅)('121.254446', '31.323725')"
518,"嘉定区嘉宏公寓('121.252455', '31.379951')"
519,"嘉定区梅园新村(嘉定)('121.252079', '31.373250')"
520,"嘉定区李园二村('121.250272', '31.388743')"
521,"嘉定区李园一村('121.254672', '31.390855')"
522,"嘉定区塔城路850弄('121.237919', '31.372005')"
523,"嘉定区红土天阶('121.237784', '31.359903')"
524,"嘉定区清水颐园('121.238288', '31.369234')"
525,"嘉定区罗宾森广场('121.244791', '31.383970')"
526,"嘉定区丽景小区('121.245553', '31.375956')"
527,"嘉定区嘉丰佳苑('121.234939', '31.371628')"
528,"嘉定区李园二村('121.250272', '31.388743')"
529,"嘉定区三皇桥小区('121.244409', '31.378266')"
530,"嘉定区南苑新世纪公寓('121.253580', '31.370913')"
531,"嘉定区小囡桥小区('121.245804', '31.379898')"
532,"嘉定区红土天阶('121.237784', '31.359903')"
533,"嘉定区南苑一村('121.249755', '31.372768')"
534,"嘉定区清水颐园('121.238288', '31.369234')"
535,"嘉定区绿地嘉尚国际广场('121.260333', '31.367902')"
536,"嘉定区嘉城名苑('121.247200', '31.381198')"
537,"嘉定区李园一村('121.254672', '31.390855')"
538,"嘉定区嘉城名苑('121.247200', '31.381198')"
539,"嘉定区汇城公寓('121.235499', '31.374456')"
540,"嘉定区右岸嘉园('121.247269', '31.364544')"
541,"嘉定区东方商厦('121.383500', '31.246093')"
542,"嘉定区大宅风范城('121.325917', '31.243579')"
543,"嘉定区水岸金桥苑('121.313768', '31.244287')"
544,"嘉定区上海派('121.197223', '31.293056')"
545,"嘉定区西上海名邸('121.168298', '31.287267')"
546,"嘉定区红梅小区(嘉定)('121.158838', '31.295087')"
547,"嘉定区水仙小区('121.158731', '31.295607')"
548,"嘉定区绿苑新城('121.215995', '31.276681')"
549,"嘉定区绿地海域苏河源(一期)('121.158905', '31.278505')"
550,"嘉定区嘉亭菁苑('121.160505', '31.287225')"
551,"嘉定区润渡佳苑('121.225704', '31.268143')"
552,"嘉定区紫荆二村('121.165634', '31.290541')"
553,"嘉定区红梅小区(嘉定)('121.158838', '31.295087')"
554,"嘉定区新虹桥时代公馆('121.253242', '31.383286')"
555,"嘉定区上海派('121.197223', '31.293056')"
556,"嘉定区莱茵郡('121.211960', '31.277689')"
557,"嘉定区嘉亭菁苑('121.160505', '31.287225')"
558,"嘉定区昌吉路230号('121.158751', '31.295092')"
559,"嘉定区底特律财富天地('121.161768', '31.289807')"
560,"嘉定区沁富佳苑('121.153959', '31.308814')"
561,"嘉定区新黄路11弄('121.216858', '31.266702')"
562,"嘉定区万立城(商业类)('121.177052', '31.283348')"
563,"嘉定区恒大名都('121.192537', '31.292322')"
564,"嘉定区大众春盛苑('121.207543', '31.271060')"
565,"嘉定区万立城(商业类)('121.177052', '31.283348')"
566,"嘉定区西上海御庭('121.204764', '31.288031')"
567,"嘉定区安亭瑞仕锦庭('121.187553', '31.275492')"
568,"嘉定区上海派('121.197223', '31.293056')"
569,"嘉定区绿地新里米兰公寓('121.198707', '31.293832')"
570,"嘉定区新城尚上城('121.180473', '31.285394')"
571,"嘉定区上海派('121.197223', '31.293056')"
572,"嘉定区绿地新里米兰公寓('121.198707', '31.293832')"
573,"嘉定区日月光伯爵湾('121.238015', '31.390047')"
574,"嘉定区创业家园('121.332925', '31.259075')"
575,"嘉定区华江景城('121.340798', '31.265526')"
576,"嘉定区嘉莲华商住酒店式公寓(商业类)('121.343933', '31.260728')"
577,"嘉定区宁兴上尚湾('121.334912', '31.266664')"
578,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
579,"嘉定区MAX未来('121.335818', '31.269619')"
580,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
581,"嘉定区万达城市公寓('121.324182', '31.237168')"
582,"嘉定区富友嘉园('121.322618', '31.259202')"
583,"嘉定区万达城市公寓('121.324182', '31.237168')"
584,"嘉定区江桥三村('121.341632', '31.257619')"
585,"嘉定区汇丰沁苑('121.327959', '31.256292')"
586,"嘉定区大宅风范城('121.325917', '31.243579')"
587,"嘉定区文通拾里间('121.321793', '31.263708')"
588,"嘉定区MAX未来('121.335818', '31.269619')"
589,"嘉定区华江景城('121.340798', '31.265526')"
590,"嘉定区嘉城爱琴海('121.345141', '31.266852')"
591,"嘉定区江桥二村('121.345820', '31.255932')"
592,"嘉定区宁兴上尚湾('121.334912', '31.266664')"
593,"嘉定区金帝城市岸泊(别墅)('121.306590', '31.269770')"
594,"嘉定区水岸金桥苑('121.313768', '31.244287')"
595,"嘉定区永和生活广场('121.335528', '31.253204')"
596,"嘉定区金霞苑('121.317439', '31.245534')"
597,"嘉定区龙湖天璞雅筑('121.322440', '31.270956')"
598,"嘉定区富友嘉园('121.322618', '31.259202')"
599,"嘉定区金帝城市岸泊(公寓)('121.305142', '31.269798')"
600,"嘉定区中星海兰苑('121.336372', '31.265194')"
601,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
602,"嘉定区绿地新江桥城一期('121.311564', '31.236561')"
603,"嘉定区绿地新江桥城二期('121.311487', '31.233397')"
604,"嘉定区中房公寓('121.308390', '31.243130')"
605,"嘉定区汇丰沁苑('121.327959', '31.256292')"
606,"嘉定区江桥三村七街坊('121.336928', '31.253914')"
607,"嘉定区保利云上澄光('121.310222', '31.268965')"
608,"嘉定区香馥湾酒店式公寓('121.349220', '31.263720')"
609,"嘉定区MAX未来('121.335818', '31.269619')"
610,"嘉定区保利云上澄光('121.310222', '31.268965')"
611,"嘉定区龙湖天璞雅筑('121.322440', '31.270956')"
612,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
613,"嘉定区婉江新苑('121.335225', '31.256180')"
614,"嘉定区嘉城桃花岛(公寓)('121.346796', '31.265247')"
615,"嘉定区缘圆宝邸('121.317605', '31.241474')"
616,"嘉定区盐湖新居('121.322651', '31.262948')"
617,"嘉定区江桥佳苑('121.341188', '31.255061')"
618,"嘉定区慈竹路1088弄('121.209010', '31.383608')"
619,"嘉定区宝菊清水园('121.226815', '31.373891')"
620,"嘉定区保利海上五月花(公寓)('121.256146', '31.405471')"
621,"嘉定区大成名庭('121.265592', '31.405147')"
622,"嘉定区慈竹路175弄('121.217665', '31.369524')"
623,"嘉定区保利海上五月花(公寓)('121.256146', '31.405471')"
624,"嘉定区合景叠翠峰苑('121.225932', '31.383470')"
625,"嘉定区合景叠翠峰苑('121.225932', '31.383470')"
626,"嘉定区汇丰荷苑('121.244344', '31.402331')"
627,"嘉定区慈竹路70弄('121.221119', '31.369270')"
628,"嘉定区福莱馨苑('121.216692', '31.381736')"
629,"嘉定区练祁佳城阳光嘉苑('121.215184', '31.376102')"
630,"嘉定区日月光伯爵天地('121.241927', '31.395654')"
631,"嘉定区日月光伯爵公馆('121.237287', '31.390598')"
632,"嘉定区澜茵华庭('121.315536', '31.239492')"
633,"嘉定区江桥二村('121.345820', '31.255932')"
634,"嘉定区MAX未来('121.335818', '31.269619')"
635,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
636,"嘉定区万达城市公寓('121.324182', '31.237168')"
637,"嘉定区富友嘉园('121.322618', '31.259202')"
638,"嘉定区万达城市公寓('121.324182', '31.237168')"
639,"嘉定区江桥三村('121.341632', '31.257619')"
640,"嘉定区汇丰沁苑('121.327959', '31.256292')"
641,"嘉定区大宅风范城('121.325917', '31.243579')"
642,"嘉定区文通拾里间('121.321793', '31.263708')"
643,"嘉定区MAX未来('121.335818', '31.269619')"
644,"嘉定区华江景城('121.340798', '31.265526')"
645,"嘉定区嘉城爱琴海('121.345141', '31.266852')"
646,"嘉定区江桥二村('121.345820', '31.255932')"
647,"嘉定区宁兴上尚湾('121.334912', '31.266664')"
648,"嘉定区金帝城市岸泊(别墅)('121.306590', '31.269770')"
649,"嘉定区水岸金桥苑('121.313768', '31.244287')"
650,"嘉定区永和生活广场('121.335528', '31.253204')"
651,"嘉定区金霞苑('121.317439', '31.245534')"
652,"嘉定区龙湖天璞雅筑('121.322440', '31.270956')"
653,"嘉定区富友嘉园('121.322618', '31.259202')"
654,"嘉定区金帝城市岸泊(公寓)('121.305142', '31.269798')"
655,"嘉定区中星海兰苑('121.336372', '31.265194')"
656,"嘉定区江桥万达广场(嘉定)('121.323709', '31.239663')"
657,"嘉定区绿地新江桥城一期('121.311564', '31.236561')"
658,"嘉定区绿地新江桥城二期('121.311487', '31.233397')"
659,"嘉定区中房公寓('121.308390', '31.243130')"
660,"嘉定区汇丰沁苑('121.327959', '31.256292')"
661,"嘉定区江桥三村七街坊('121.336928', '31.253914')"
662,"嘉定区保利云上澄光('121.310222', '31.268965')"
663,"嘉定区香馥湾酒店式公寓('121.349220', '31.263720')"
664,"嘉定区缘圆宝邸('121.317605', '31.241474')"
665,"嘉定区MAX未来('121.335818', '31.269619')"
666,"嘉定区魔方社区('121.227996', '31.369941')"
667,"嘉定区慈竹路1088弄('121.209010', '31.383608')"
668,"嘉定区慈竹路1088弄('121.209010', '31.383608')"
669,"嘉定区魔方社区('121.227996', '31.369941')"
670,"嘉定区万科金色领域('121.219130', '31.383038')"
671,"嘉定区保利海上五月花(公寓)('121.256146', '31.405471')"
672,"嘉定区新城悠活城('121.228585', '31.378305')"
673,"嘉定区练祁佳城永泰嘉苑('121.213598', '31.377253')"
674,"嘉定区绿地天呈('121.240411', '31.396929')"
675,"嘉定区慈竹路987弄('121.209786', '31.382037')"
676,"嘉定区慈竹路176弄('121.218771', '31.370382')"
677,"嘉定区慈竹路836弄('121.212666', '31.380381')"
678,"嘉定区旭辉锦庭('121.270848', '31.405150')"
679,"嘉定区汇丰凯苑('121.227489', '31.386992')"
680,"嘉定区绿地天呈('121.240411', '31.396929')"
681,"嘉定区保利海上五月花(别墅)('121.256146', '31.405471')"
682,"嘉定区慈竹路69弄('121.218848', '31.368232')"
683,"嘉定区泰宸雅苑('121.248749', '31.404015')"
684,"嘉定区合景叠翠峰苑('121.225932', '31.383470')"
685,"嘉定区福莱锦苑('121.210925', '31.379585')"
686,"嘉定区万科金色领域('121.219130', '31.383038')"
687,"嘉定区路劲悦茂府('121.229953', '31.375481')"
688,"嘉定区保利海上五月花(别墅)('121.256146', '31.405471')"
689,"嘉定区万科悦城('121.220611', '31.383599')"
690,"嘉定区东方慧谷('121.291961', '31.333336')"
691,"嘉定区翔瑞新苑('121.295868', '31.299563')"
692,"嘉定区金地格林世界格林公馆(酒店式公寓)('121.310747', '31.307115')"
693,"嘉定区万城银座('121.327242', '31.282652')"
694,"嘉定区民东公寓('121.315610', '31.293928')"
695,"嘉定区中建溪岸澜庭('121.300455', '31.308072')"
696,"嘉定区金地格林世界白金院邸(别墅)('121.312400', '31.305266')"
697,"嘉定区金地格林世界格林公馆(酒店式公寓)('121.310747', '31.307115')"
698,"嘉定区宝菊清水园('121.226815', '31.373891')"
699,"嘉定区清河路202弄('121.239091', '31.381320')"
700,"嘉定区新城悠活城('121.228585', '31.378305')"
701,"嘉定区嘉宝梦之湾(公寓)('121.226320', '31.381450')"
702,"嘉定区方舟时代广场('121.278443', '31.386555')"
703,"嘉定区信义嘉庭一期('121.272981', '31.372858')"
704,"嘉定区翔华新村('121.306270', '31.285565')"
705,"嘉定区骏丰嘉峰汇('121.318810', '31.289598')"
706,"嘉定区华润中央公园二期(陈翔公路1588弄)('121.315840', '31.311116')"
707,"嘉定区中冶翔腾('121.321866', '31.295901')"
708,"嘉定区永红新村('121.306631', '31.294322')"
709,"嘉定区华谊逸品澜湾（南区）('121.302358', '31.306627')"
710,"嘉定区新城公馆('121.322313', '31.304265')"
711,"嘉定区民主街41号('121.312046', '31.292192')"
712,"嘉定区翔和雅苑('121.297725', '31.312321')"
713,"嘉定区绿地清猗园(威廉公馆三期)('121.320109', '31.297220')"
714,"嘉定区银翔新村('121.316369', '31.287013')"
715,"嘉定区金地格林世界(城市公馆)('121.318411', '31.300537')"
716,"嘉定区华润中央公园二期(陈翔公路1588弄)('121.315840', '31.311116')"
717,"嘉定区华润中央公园三期(浩翔路505弄)('121.310386', '31.308648')"
718,"嘉定区民东公寓('121.315610', '31.293928')"
719,"嘉定区民主街6号('121.313364', '31.292481')"
720,"嘉定区永红新村('121.306631', '31.294322')"
721,"嘉定区旭辉U天地(商业类)('121.326161', '31.302716')"
722,"嘉定区上隽嘉苑(公寓)('121.316761', '31.315399')"
723,"嘉定区菁英尚都('121.323599', '31.287789')"
724,"嘉定区慈竹路987弄('121.209786', '31.382037')"
725,"嘉定区慈竹路176弄('121.218771', '31.370382')"
726,"嘉定区慈竹路836弄('121.212666', '31.380381')"
727,"嘉定区旭辉锦庭('121.270848', '31.405150')"
728,"嘉定区汇丰凯苑('121.227489', '31.386992')"
729,"嘉定区绿地天呈('121.240411', '31.396929')"
730,"嘉定区保利海上五月花(别墅)('121.256146', '31.405471')"
731,"嘉定区慈竹路69弄('121.218848', '31.368232')"
732,"嘉定区泰宸雅苑('121.248749', '31.404015')"
733,"嘉定区合景叠翠峰苑('121.225932', '31.383470')"
734,"嘉定区福莱锦苑('121.210925', '31.379585')"
735,"嘉定区万科金色领域('121.219130', '31.383038')"
736,"嘉定区路劲悦茂府('121.229953', '31.375481')"
737,"嘉定区保利海上五月花(别墅)('121.256146', '31.405471')"
738,"嘉定区万科悦城('121.220611', '31.383599')"
739,"嘉定区东方慧谷('121.291961', '31.333336')"
740,"嘉定区翔瑞新苑('121.295868', '31.299563')"
741,"嘉定区金地格林世界格林公馆(酒店式公寓)('121.310747', '31.307115')"
742,"嘉定区万城银座('121.327242', '31.282652')"
743,"嘉定区民东公寓('121.315610', '31.293928')"
744,"嘉定区中建溪岸澜庭('121.300455', '31.308072')"
745,"嘉定区金地格林世界白金院邸(别墅)('121.312400', '31.305266')"
746,"嘉定区金地格林世界格林公馆(酒店式公寓)('121.310747', '31.307115')"
747,"嘉定区宝菊清水园('121.226815', '31.373891')"
748,"嘉定区清河路202弄('121.239091', '31.381320')"
749,"嘉定区新城悠活城('121.228585', '31.378305')"
750,"嘉定区嘉宝梦之湾(公寓)('121.226320', '31.381450')"
